area_type,id,acs_population,count,count_last_60_days,rate,deaths,multipolygon
Census Tract,06075011800,1590,262,13,1647.798742,5,"MULTIPOLYGON (((-122.40790300012333 37.794059999569356, -122.40772700010092 37.79317800026456, -122.40764499991678 37.79277699975876, -122.40753600028614 37.79224899969165, -122.40751300012482 37.79225199983, -122.40671800033539 37.79235199994491, -122.40593800033844 37.79245100001367, -122.40565399983217 37.79248699987522, -122.40441800039036 37.792638999690155, -122.40461300038965 37.793565000124715, -122.4047110004123 37.79402099956951, -122.40479599983547 37.79445299970621, -122.40566300024722 37.79434500012172, -122.40630500017556 37.794263999983684, -122.40682099968933 37.794197999638016, -122.40729399991812 37.7941379995691, -122.40790300012333 37.794059999569356)))"
Census Tract,06075011901,2390,371,11,1552.301255,3,"MULTIPOLYGON (((-122.41574999956282 37.79120600015682, -122.4156710004163 37.79081199997387, -122.41555899974799 37.79025400032191, -122.41537200011766 37.78932000041772, -122.41507199977292 37.789358000371465, -122.41491100044226 37.78937900044059, -122.41449400009799 37.78943200018671, -122.41372799984731 37.78952900016327, -122.41218599978401 37.789726000254745, -122.41207600010728 37.789740000001075, -122.41215400010697 37.79012399972288, -122.41226599987596 37.79067299985911, -122.41246099987524 37.791626999786274, -122.41410700023783 37.79141599994847, -122.41574999956282 37.79120600015682)))"
Census Tract,06075011902,2957,463,14,1565.776124,3,"MULTIPOLYGON (((-122.41246099987524 37.791626999786274, -122.41226599987596 37.79067299985911, -122.41215400010697 37.79012399972288, -122.41207600010728 37.789740000001075, -122.41043299988303 37.78995099983882, -122.4087860003736 37.790159999584375, -122.40796999961577 37.79026299983764, -122.40786900035403 37.790275000391034, -122.40750000042465 37.79032199986045, -122.40714900042599 37.7903660000909, -122.40720899959564 37.790658000066685, -122.40734000024077 37.791295999810586, -122.40741700019436 37.79166799987837, -122.40753600028614 37.79224899969165, -122.40808899970756 37.792179000060855, -122.40836399979872 37.79214100010711, -122.40886400037328 37.79207999999204, -122.4091710001415 37.79204300008445, -122.41081799965093 37.79183500038499, -122.41110200015714 37.79179899962418, -122.41171200040844 37.791721999670585, -122.41246099987524 37.791626999786274)))"
Census Tract,06075012001,1938,338,10,1744.066047,9,"MULTIPOLYGON (((-122.42207699995356 37.7884740000751, -122.42195499972343 37.788000999846304, -122.42187899981593 37.78762799973248, -122.42185799974686 37.78753499994036, -122.42165999960929 37.78756000019388, -122.42011600035312 37.78775700028541, -122.41846499975992 37.787966000030906, -122.4180129996002 37.78802500005378, -122.41682699976622 37.78817799991481, -122.41653499979037 37.78821499982246, -122.415184999588 37.78838799970646, -122.41537200011766 37.78932000041772, -122.41576400020841 37.78926999991063, -122.41601199995381 37.78923800023358, -122.41618499983787 37.78921600011836, -122.4163140003908 37.78919900023374, -122.41701700043421 37.78910999972675, -122.41764599976307 37.789032999773156, -122.4186559995747 37.78891000039624, -122.4203070001679 37.788698999659175, -122.42184600009278 37.7885029996138, -122.42207699995356 37.7884740000751)))"
Census Tract,06075012002,2196,417,13,1898.907104,3,"MULTIPOLYGON (((-122.42185799974686 37.78753499994036, -122.42184199990834 37.787442000148246, -122.42176499995475 37.78706199971157, -122.42168900004731 37.786688999597686, -122.42167500030098 37.78660500022062, -122.42146100032488 37.78663199966712, -122.41992799977731 37.78682799971244, -122.41827099980674 37.78703800040347, -122.41699000008839 37.787200999826325, -122.41663900008973 37.78724500005677, -122.41499499981933 37.787453999802324, -122.415184999588 37.78838799970646, -122.41653499979037 37.78821499982246, -122.41682699976622 37.78817799991481, -122.4180129996002 37.78802500005378, -122.41846499975992 37.787966000030906, -122.42011600035312 37.78775700028541, -122.42165999960929 37.78756000019388, -122.42185799974686 37.78753499994036)))"
Census Tract,06075012100,3586,553,14,1542.108199,1,"MULTIPOLYGON (((-122.41537200011766 37.78932000041772, -122.415184999588 37.78838799970646, -122.41499499981933 37.787453999802324, -122.41335399968733 37.787663999593974, -122.4127359999664 37.787741000446886, -122.4125310004053 37.787766999847236, -122.41234399987565 37.787790000008556, -122.41169899980895 37.78787200019269, -122.4100569996308 37.78808199998434, -122.40840199975247 37.78829299982215, -122.4085949996595 37.789225999680184, -122.40869299968216 37.789709000370124, -122.40872300016628 37.78985299981616, -122.4087860003736 37.790159999584375, -122.41043299988303 37.78995099983882, -122.41207600010728 37.789740000001075, -122.41218599978401 37.789726000254745, -122.41372799984731 37.78952900016327, -122.41449400009799 37.78943200018671, -122.41491100044226 37.78937900044059, -122.41507199977292 37.789358000371465, -122.41537200011766 37.78932000041772)))"
Census Tract,06075012202,2714,646,22,2380.250553,3,"MULTIPOLYGON (((-122.42167500030098 37.78660500022062, -122.4214719999328 37.78567599964771, -122.42144200034801 37.78556700001707, -122.42136000016382 37.78521399992621, -122.42127699993358 37.784856999650856, -122.42125599986446 37.784744999881866, -122.42124300016428 37.78463500020513, -122.42117100044129 37.78428300016037, -122.42109799977283 37.78391500027709, -122.42106900023413 37.783816000208276, -122.42092599993492 37.78383400013905, -122.41936399984866 37.784029000138275, -122.41770699987813 37.78423599979163, -122.41780599994689 37.784710000066525, -122.41790099983126 37.78516699955742, -122.41799599971557 37.785641999878465, -122.41808800036091 37.78610100036093, -122.41817900006077 37.78656600022077, -122.41827099980674 37.78703800040347, -122.41992799977731 37.78682799971244, -122.42146100032488 37.78663199966712, -122.42167500030098 37.78660500022062)))"
Census Tract,06075012203,1920,406,17,2114.583333,4,"MULTIPOLYGON (((-122.41827099980674 37.78703800040347, -122.41817900006077 37.78656600022077, -122.41808800036091 37.78610100036093, -122.41799599971557 37.785641999878465, -122.41790099983126 37.78516699955742, -122.41780599994689 37.784710000066525, -122.41770699987813 37.78423599979163, -122.41607200002272 37.78444899972163, -122.41625999969921 37.78537600020229, -122.41633100027542 37.78572700020095, -122.41644900032105 37.78631000010648, -122.41663900008973 37.78724500005677, -122.41699000008839 37.787200999826325, -122.41827099980674 37.78703800040347)))"
Census Tract,06075012204,2639,572,17,2167.487685,1,"MULTIPOLYGON (((-122.41663900008973 37.78724500005677, -122.41644900032105 37.78631000010648, -122.41633100027542 37.78572700020095, -122.41625999969921 37.78537600020229, -122.41607200002272 37.78444899972163, -122.41477799970488 37.78461300008996, -122.41442999984457 37.78465700032035, -122.41452100044376 37.78510500029557, -122.41456599982098 37.785333000018, -122.41461700037422 37.785581999809494, -122.41471000016634 37.78604100029196, -122.4148070001429 37.78651999989813, -122.4148759997276 37.786863999573995, -122.41499499981933 37.787453999802324, -122.41663900008973 37.78724500005677)))"
Census Tract,06075012301,1973,621,11,3147.49113,13,"MULTIPOLYGON (((-122.41461700037422 37.785581999809494, -122.41456599982098 37.785333000018, -122.41452100044376 37.78510500029557, -122.41442999984457 37.78465700032035, -122.41430300028321 37.78466399974383, -122.41393999973116 37.784710000066525, -122.41374799987028 37.78473400027394, -122.41336700028683 37.78478299983561, -122.41290399961986 37.784841999858486, -122.41278200028904 37.784866000065904, -122.41221400017594 37.784937999788895, -122.41184000001596 37.78498500015769, -122.41114000011089 37.78507499981146, -122.40949799993274 37.785283000410175, -122.40878200018915 37.78537300006394, -122.40866700028181 37.78538799985637, -122.40785299961618 37.78549200015573, -122.40803599996138 37.786410000221395, -122.40822699977616 37.787358999917956, -122.40987400018491 37.787149000126306, -122.41023699983765 37.787102999803665, -122.41104300013433 37.7869999995504, -122.41151600036306 37.78694000038075, -122.41132599969512 37.785996000015416, -122.41214799983027 37.785892999762154, -122.41296999996547 37.78579000040827, -122.41356200028605 37.78571499964755, -122.41426899961459 37.785624999993786, -122.41461700037422 37.785581999809494)))"
Census Tract,06075012302,2656,620,13,2334.337349,6,"MULTIPOLYGON (((-122.41499499981933 37.787453999802324, -122.4148759997276 37.786863999573995, -122.4148070001429 37.78651999989813, -122.41471000016634 37.78604100029196, -122.41461700037422 37.785581999809494, -122.41426899961459 37.785624999993786, -122.41356200028605 37.78571499964755, -122.41296999996547 37.78579000040827, -122.41214799983027 37.785892999762154, -122.41132599969512 37.785996000015416, -122.41151600036306 37.78694000038075, -122.41104300013433 37.7869999995504, -122.41023699983765 37.787102999803665, -122.40987400018491 37.787149000126306, -122.40822699977616 37.787358999917956, -122.40840199975247 37.78829299982215, -122.4100569996308 37.78808199998434, -122.41169899980895 37.78787200019269, -122.41234399987565 37.787790000008556, -122.4125310004053 37.787766999847236, -122.4127359999664 37.787741000446886, -122.41335399968733 37.787663999593974, -122.41499499981933 37.787453999802324)))"
Census Tract,06075012403,2253,503,20,2232.578784,8,"MULTIPOLYGON (((-122.41770699987813 37.78423599979163, -122.41761900031656 37.783778000254586, -122.41752899976348 37.78331100030249, -122.41749399994808 37.78313899956521, -122.41742500036344 37.78280000011995, -122.4173389999948 37.78237899959123, -122.41714600008783 37.78144699977929, -122.41679900027361 37.78149100000968, -122.41634099983725 37.7815489999864, -122.41608799986125 37.78157999961735, -122.41550499995577 37.78165400033191, -122.4156939996783 37.782585000097754, -122.41584500034645 37.78333000027936, -122.4158830003002 37.78351599986354, -122.41607200002272 37.78444899972163, -122.41770699987813 37.78423599979163)))"
Census Tract,06075012404,2443,812,25,3323.782235,6,"MULTIPOLYGON (((-122.41607200002272 37.78444899972163, -122.4158830003002 37.78351599986354, -122.41584500034645 37.78333000027936, -122.4156939996783 37.782585000097754, -122.41550499995577 37.78165400033191, -122.41468299982057 37.78175899977805, -122.41386599991591 37.781863000077465, -122.4140539995924 37.78279399984325, -122.41424200016814 37.783723999562994, -122.4143450004214 37.78423899992998, -122.41442999984457 37.78465700032035, -122.41477799970488 37.78461300008996, -122.41607200002272 37.78444899972163)))"
Census Tract,06075012405,3381,862,29,2549.541556,1,"MULTIPOLYGON (((-122.42068899979745 37.78195499982343, -122.42054200021312 37.78101799978094, -122.42035799982182 37.780072000222674, -122.41994299956974 37.77823800018359, -122.41993400005401 37.77812000013796, -122.41985700010042 37.77773200023165, -122.41978799961646 37.77738699961037, -122.41976500035446 37.77729099967996, -122.41954199996331 37.77636400009857, -122.41943200028658 37.77590799975445, -122.41935899961811 37.77543200028663, -122.41933400026386 37.77520999994158, -122.41931000005644 37.7752330001029, -122.41921900035652 37.77531600033319, -122.41870399998959 37.77564500021663, -122.41761500013212 37.77660000018989, -122.41629200027558 37.77749400004814, -122.4162609997453 37.777572000047826, -122.41600899981546 37.77777300032375, -122.4148349996355 37.77870099995124, -122.41478199988933 37.77874400013553, -122.41472099977426 37.77879099960501, -122.41336500019457 37.779862000431024, -122.41348700042471 37.77999200013073, -122.41367600014723 37.78092700008102, -122.41386599991591 37.781863000077465, -122.41468299982057 37.78175899977805, -122.41550499995577 37.78165400033191, -122.41608799986125 37.78157999961735, -122.41634099983725 37.7815489999864, -122.41679900027361 37.78149100000968, -122.41714600008783 37.78144699977929, -122.4173389999948 37.78237899959123, -122.41899299982703 37.78216899979958, -122.42054100016696 37.7819729997542, -122.42068899979745 37.78195499982343)))"
Census Tract,06075012406,1433,405,16,2826.23866,10,"MULTIPOLYGON (((-122.42106900023413 37.783816000208276, -122.42105000025725 37.78371199990892, -122.42097699958885 37.78335200039453, -122.42090599991195 37.78288300035024, -122.42080999998149 37.78241700044424, -122.4207380002585 37.782052999846144, -122.42068899979745 37.78195499982343, -122.42054100016696 37.7819729997542, -122.41899299982703 37.78216899979958, -122.4173389999948 37.78237899959123, -122.41742500036344 37.78280000011995, -122.41749399994808 37.78313899956521, -122.41752899976348 37.78331100030249, -122.41761900031656 37.783778000254586, -122.41770699987813 37.78423599979163, -122.41936399984866 37.784029000138275, -122.42092599993492 37.78383400013905, -122.42106900023413 37.783816000208276)))"
Census Tract,06075012502,4034,799,40,1980.664353,14,"MULTIPOLYGON (((-122.41442999984457 37.78465700032035, -122.4143450004214 37.78423899992998, -122.41424200016814 37.783723999562994, -122.4140539995924 37.78279399984325, -122.41300299968867 37.78292799972746, -122.41241200031351 37.7830039996349, -122.41076499990481 37.78321400032593, -122.41085699965078 37.78366999977072, -122.41086299992747 37.78370200034709, -122.41095200043446 37.784140999907265, -122.41114000011089 37.78507499981146, -122.41184000001596 37.78498500015769, -122.41221400017594 37.784937999788895, -122.41278200028904 37.784866000065904, -122.41290399961986 37.784841999858486, -122.41336700028683 37.78478299983561, -122.41374799987028 37.78473400027394, -122.41393999973116 37.784710000066525, -122.41430300028321 37.78466399974383, -122.41442999984457 37.78465700032035)))"
